[GIN] 2022/07/29 - 11:44:39 | 200 |    117.1465ms |    172.23.208.1 | POST     "/auth/login/"
[GIN] 2022/07/29 - 14:05:54 | 200 |     13.6689ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:05:54 | 200 |      9.0287ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:05:54 | 200 |      6.5964ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:05:54 | 200 |      6.0204ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:05:54 | 200 |     10.4531ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:06:54 | 200 |     12.0193ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:06:54 | 200 |      5.1202ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:06:54 | 200 |      4.8508ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:06:54 | 200 |      4.7506ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:06:54 | 200 |      1.8367ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:06:54 | 200 |      1.8298ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:06:54 | 200 |     15.5563ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:06:54 | 200 |     13.5734ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:06:54 | 200 |     15.7467ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 14:06:54 | 200 |     13.1245ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:06:54 | 200 |      6.4667ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:06:54 | 200 |      6.3474ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:06:54 | 200 |      5.5493ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:06:54 | 200 |     11.4227ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:07:23 | 200 |     27.9422ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 14:07:54 | 200 |     10.0303ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:07:54 | 200 |      4.2099ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:07:54 | 200 |       5.408ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:07:54 | 200 |      5.1507ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:07:54 | 200 |      1.7871ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:07:54 | 200 |      1.7058ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:07:54 | 200 |     15.3599ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:07:54 | 200 |     12.7843ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:07:54 | 200 |     17.1801ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 14:07:54 | 200 |     13.1351ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:07:54 | 200 |      7.3245ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:07:54 | 200 |      6.4891ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:07:54 | 200 |      6.7327ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:07:54 | 200 |     11.9463ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:08:54 | 200 |      6.1185ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:08:54 | 200 |      3.8208ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:08:54 | 200 |      5.0534ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:08:54 | 200 |      6.1021ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:08:54 | 200 |       2.792ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:08:54 | 200 |      2.4094ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:08:54 | 200 |     22.7558ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:08:54 | 200 |     14.8371ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:08:54 | 200 |     14.0358ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 14:08:54 | 200 |     15.7456ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:08:54 | 200 |      6.4696ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:08:54 | 200 |      7.6902ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:08:54 | 200 |      4.7939ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:08:54 | 200 |     10.5222ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:09:23 | 200 |     59.8857ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 14:09:54 | 200 |     16.9916ms |    172.23.208.1 | GET      "/auth/refresh/"
[GIN] 2022/07/29 - 14:09:54 | 200 |      5.3026ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:09:54 | 200 |      4.0527ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:09:54 | 200 |      6.4466ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:09:54 | 200 |      4.8738ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:09:54 | 200 |      1.9474ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:09:54 | 200 |      1.8678ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:09:54 | 200 |     13.7626ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:09:54 | 200 |     12.6976ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:09:54 | 200 |     16.6132ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 14:09:54 | 200 |      12.873ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:09:54 | 200 |      8.6259ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:09:54 | 200 |      6.6719ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:09:54 | 200 |      5.7203ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:09:54 | 200 |     12.6193ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:10:54 | 200 |     14.3261ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:10:54 | 200 |      7.9649ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:10:54 | 200 |      7.0897ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:10:54 | 200 |      4.6272ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:10:54 | 200 |      2.1112ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:10:54 | 200 |      3.3576ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:10:54 | 200 |     11.3958ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:10:54 | 200 |     12.8705ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:10:54 | 200 |      13.817ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 14:10:54 | 200 |     15.7849ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:10:54 | 200 |      5.4867ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:10:54 | 200 |      6.3377ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:10:54 | 200 |      11.224ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:10:54 | 200 |      6.9508ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:11:23 | 200 |     29.7763ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 14:11:54 | 200 |      4.5497ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:11:54 | 200 |      4.0087ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:11:54 | 200 |      4.8213ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:11:54 | 200 |      5.2591ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:11:54 | 200 |      1.9583ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:11:54 | 200 |      1.7582ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:11:54 | 200 |     10.8809ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:11:54 | 200 |     17.0978ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:11:54 | 200 |     15.2102ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 14:11:54 | 200 |     12.1044ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:11:54 | 200 |      5.3245ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:11:54 | 200 |      9.5724ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:11:54 | 200 |      8.0465ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:11:54 | 200 |     10.0751ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:12:54 | 200 |      12.855ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:12:54 | 200 |      6.9726ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:12:54 | 200 |      6.0972ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:12:54 | 200 |      4.9187ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:12:54 | 200 |      1.9355ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:12:54 | 200 |      2.0386ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:12:54 | 200 |      13.723ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:12:54 | 200 |     13.5661ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:12:54 | 200 |     13.3622ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 14:12:54 | 200 |     15.8218ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:12:54 | 200 |        6.04ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:12:54 | 200 |      6.6139ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:12:54 | 200 |      8.6974ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:12:54 | 200 |     11.8268ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:13:23 | 200 |     27.0703ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 14:13:54 | 200 |       4.453ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:13:54 | 200 |      3.3232ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:13:54 | 200 |      4.5245ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:13:54 | 200 |      4.4766ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:13:54 | 200 |      1.8198ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:13:54 | 200 |      1.6566ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:13:54 | 200 |     18.5035ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:13:54 | 200 |     20.4335ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:13:54 | 200 |     20.7361ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 14:13:54 | 200 |      11.795ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:13:54 | 200 |      6.4492ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:13:54 | 200 |       7.137ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:13:54 | 200 |      9.4089ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:13:54 | 200 |      9.5822ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:14:54 | 200 |     11.0399ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:14:54 | 200 |      3.7476ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:14:54 | 200 |      4.9297ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:14:54 | 200 |      5.7826ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:14:54 | 200 |      2.1793ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:14:54 | 200 |      1.5876ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:14:54 | 200 |     16.0058ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:14:54 | 200 |      12.571ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:14:54 | 200 |     15.3483ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 14:14:54 | 200 |     16.0691ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:14:54 | 200 |      5.8655ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:14:54 | 200 |      6.6134ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:14:54 | 200 |      6.1137ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:14:54 | 200 |     12.2709ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:15:23 | 200 |     29.4446ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 14:15:54 | 200 |      9.1055ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:15:54 | 200 |      7.9735ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:15:54 | 200 |      7.1652ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:15:54 | 200 |      5.5109ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:15:54 | 200 |      2.7376ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:15:54 | 200 |      3.4235ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:15:54 | 200 |     12.2137ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:15:54 | 200 |      15.972ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:15:54 | 200 |     14.3635ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 14:15:54 | 200 |     19.3966ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:15:54 | 200 |      5.7977ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:15:54 | 200 |     10.7144ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:15:54 | 200 |      7.0702ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:15:54 | 200 |     10.0294ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:16:54 | 200 |      8.4079ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:16:54 | 200 |      3.0847ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:16:54 | 200 |      4.3975ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:16:54 | 200 |      5.9559ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:16:54 | 200 |      1.9986ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:16:54 | 200 |       2.147ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:16:54 | 200 |     20.2408ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:16:54 | 200 |     12.4814ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:16:54 | 200 |     13.2524ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 14:16:54 | 200 |     16.0721ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:16:54 | 200 |      5.9953ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:16:54 | 200 |      8.0795ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:16:54 | 200 |      5.8968ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:16:54 | 200 |     11.4467ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:17:23 | 200 |     20.8835ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 14:17:54 | 200 |      3.6807ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:17:54 | 200 |      3.0892ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:17:54 | 200 |      5.4052ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:17:54 | 200 |      4.5594ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:17:54 | 200 |      1.9437ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:17:54 | 200 |      1.8773ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:17:54 | 200 |     12.2754ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:17:54 | 200 |     14.4127ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:17:54 | 200 |     18.2288ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 14:17:54 | 200 |     13.6205ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:17:54 | 200 |      7.9511ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:17:54 | 200 |      6.6015ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:17:54 | 200 |      7.8944ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:17:54 | 200 |     13.0017ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:18:54 | 200 |      5.5548ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:18:54 | 200 |      4.4794ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:18:54 | 200 |      5.2773ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:18:54 | 200 |      5.1702ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:18:54 | 200 |      2.1696ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:18:54 | 200 |      2.0322ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:18:54 | 200 |     19.4939ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:18:54 | 200 |     16.0853ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:18:54 | 200 |     13.7856ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 14:18:54 | 200 |     17.3772ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:18:54 | 200 |      5.5344ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:18:54 | 200 |      6.3719ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:18:54 | 200 |      6.4536ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:18:54 | 200 |      8.4165ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:19:23 | 200 |     28.6844ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 14:19:54 | 200 |     11.9402ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:19:54 | 200 |      6.9416ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:19:54 | 200 |      5.8401ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:19:54 | 200 |      5.6936ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:19:54 | 200 |      3.2849ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:19:54 | 200 |      1.8976ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:19:54 | 200 |     13.8815ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:19:54 | 200 |     15.6031ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:19:54 | 200 |     12.8104ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 14:19:54 | 200 |     17.0111ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:19:54 | 200 |       5.892ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:19:54 | 200 |      9.8589ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:19:54 | 200 |      7.0015ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:19:54 | 200 |     13.8475ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:20:54 | 200 |      3.8223ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:20:54 | 200 |      4.1193ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:20:54 | 200 |      5.8328ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:20:54 | 200 |      6.1402ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:20:54 | 200 |      2.2707ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:20:54 | 200 |      2.2063ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:20:54 | 200 |     20.8128ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:20:54 | 200 |     20.0832ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:20:54 | 200 |     14.1627ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 14:20:54 | 200 |     15.9043ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 14:20:54 | 200 |       5.978ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:20:54 | 200 |      7.5623ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:20:54 | 200 |      4.5825ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 14:20:54 | 200 |     11.6158ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 14:21:23 | 200 |     27.1566ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 14:21:54 | 200 |      4.9125ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 14:21:54 | 200 |      4.6354ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 14:21:54 | 200 |      7.5392ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:21:54 | 200 |      6.3079ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:21:54 | 200 |      2.0528ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:21:54 | 200 |      1.7236ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 14:21:54 | 200 |     16.2176ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 14:21:54 | 200 |     12.5615ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 14:21:54 | 200 |     14.0501ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
